12323373,영재소아청소년과의원,의원,02-706-1275,(121892),서울특별시 마포구 창전로 45,1,1
12323411,미래이비인후과의원,의원,02-477-5075,(134844),서울특별시 강동구 양재대로 1365,5,4
12323420,김태균의원,의원,02-406-7950,(138751),서울특별시 송파구 송파대로32길 15,4,3
12323471,새봄마취통증의학과의원,의원,02-988-5267,(142100),서울특별시 강북구 도봉로 142,4,4
12323519,서종내과의원,의원,02-419-7579,(138220),서울특별시 송파구 백제고분로 168,1,1
12323527,삼성정형외과의원,의원,02-2618-6611,(152816),서울특별시 구로구 개봉로 66,1,4
12323543,제이엔씨메디의원,의원,02-952-0727,(139856),서울특별시 노원구 덕릉로 694,2,3
12323578,위드유의원,의원,02-2607-2654,(135860),서울특별시 강남구 남부순환로 2609,1,3
12323608,연세진소아청소년과의원,의원,02-2069-3737,(150045),서울특별시 영등포구 당산로44길 3,1,1
12323667,센스이비인후과의원,의원,02-706-5085,(121808),서울특별시 마포구 숭문길 221,1,1
12323730,이내과의원,의원,02-2608-9488,(158832),서울특별시 양천구 월정로 57,5,5
12323756,늘푸른정형외과의원,의원,02-488-5100,(134861),서울특별시 강동구 양재대로 1601,2,2
12323918,열린산부인과의원,의원,02-919-1446,(136841),서울특별시 성북구 정릉로 306,2,3
12323942,봄내과의원,의원,02-571-9155,(137893),서울특별시 서초구 매헌로 34,1,3
12323977,예사랑의원,의원,02-478-6070,(134861),서울특별시 강동구 구천면로 372,1,3
12324051,바른이비인후과의원,의원,02-976-2400,(139880),서울특별시 노원구 동일로203가길 29,4,1
12324086,수내과의원,의원,02-838-8381,(153820),서울특별시 금천구 남부순환로 1426,1,3
12324094,연세마취통증의학과의원,의원,02-716-9555-6,(140847),서울특별시 용산구 원효로 155,5,3
12324175,양천성모소아과의원,의원,02-2644-1089,(158070),서울특별시 양천구 목동서로 389,1,1
12324230,메디스캔의원,의원,02-525-5775,(137860),서울특별시 서초구 효령로 427,2,2
12324248,강북삼성의원,의원,02-980-8767,(142875),서울특별시 강북구 삼양로77가길 9,4,4
12324302,정내과의원,의원,02-336-7570,(121900),서울특별시 마포구 망원로 82,4,5
12324337,우리들내과의원,의원,02-565-9041,(135998),서울특별시 강남구 도곡로63길 12,1,2
12324345,명동박내과의원,의원,02-3789-6688,(100041),서울특별시 중구 퇴계로 120,1,4
12324353,무지개의원,의원,02-553-4188,(135925),서울특별시 강남구 논현로 409,4,1
12324426,중계우리들의원,의원,02-931-8270,(139220),서울특별시 노원구 한글비석로 242,2,2
12324515,트리니티내과의원,의원,02-793-7127,(140854),서울특별시 용산구 이촌로 224,2,5
12324574,더푸른이비인후과의원,의원,02-564-1053,(135998),서울특별시 강남구 도곡로 409,2,1
12324582,월곡연세가정의학과의원,의원,02-912-0759,(136130),서울특별시 성북구 오패산로 57,1,4
12324639,굿모닝의원,의원,02-3663-3005,(157842),서울특별시 강서구 공항대로 437,3,4
12324680,한울의원,의원,02-2663-6161,(157846),서울특별시 강서구 방화대로 335,4,3
12324795,푸른가정의원,의원,02-469-2246,(143838),서울특별시 광진구 동일로 282,1,1
12324809,더블유이의원,의원,02-3663-3651,(157839),서울특별시 강서구 양천로 556,2,2
12324850,센스의원,의원,02-365-4089,(121807),서울특별시 마포구 신촌로 78,2,3
12324868,이영민내과의원,의원,02-475-6700,(134890),서울특별시 강동구 양재대로 1335,1,2
12324876,강동천호내과의원,의원,02-470-7575,(134874),서울특별시 강동구 천호대로 1027,3,1
12324922,메디파크의원,의원,02-934-9999,(139810),서울특별시 노원구 덕릉로 768,3,4
12324931,정다운소아과의원,의원,02-2247-9736,(130840),서울특별시 동대문구 답십리로69길 8,2,1
12324981,신동훈의원,의원,02-2232-4279,(100819),서울특별시 중구 퇴계로 438-1,3,3
12325007,임혜라소아과의원,의원,02-2683-7761,(152834),서울특별시 구로구 고척로 144,5,1
12325082,서울내과의원,의원,02-830-8388,(152842),서울특별시 구로구 구로중앙로 68,1,2
12325171,서울정형외과의원,의원,02-448-8680,(138817),서울특별시 송파구 마천로 241,1,2
12325201,베스트연세재활의학과의원,의원,02-373-6720,(121877),서울특별시 마포구 월드컵북로 236,1,1
12325228,윤창옥내과의원,의원,02-2272-3303,(100272),서울특별시 중구 퇴계로 222,2,3
12325244,한마음의원,의원,02-2266-0082,(110836),서울특별시 종로구 종로 230-1,4,3
12325317,서울삼성내과의원,의원,02-455-6254,(143852),서울특별시 광진구 자양로 95,1,3
12325341,우리들의원,의원,02-2248-8276,(133848),서울특별시 성동구 용답중앙길 80-1,4,4
12325384,예일내과의원,의원,02-2604-1007,(157884),서울특별시 강서구 가로공원로76길 73,1,3
12325503,베스트의원,의원,02-379-3375,(120841),서울특별시 서대문구 홍은중앙로 100-1,5,5
12325511,선릉코모키이비인후과의원,의원,02-556-3636,(135876),서울특별시 강남구 테헤란로 403,5,2
12325554,명동연세이비인후과의원,의원,02-3789-9898,(100810),서울특별시 중구 명동길 19,1,4
12325562,한빛내과의원,의원,02-356-7585,(122899),서울특별시 은평구 진흥로1길 23,1,2
12325589,연세코앤이비인후과의원,의원,02-2051-2228,(135931),서울특별시 강남구 강남대로 416,3,3
12325643,연세참가정의학과의원,의원,02-2604-4500,(157010),서울특별시 강서구 초록마을로 37,2,2
12325651,광지의원,의원,02-546-6045,(135830),서울특별시 강남구 선릉로 669,5,2
12325732,서울성모마취통증의학과의원,의원,02-2246-1307,(130842),서울특별시 동대문구 답십리로66길 95,1,2
12325775,신동현내과의원,의원,02-867-7588,(151015),서울특별시 관악구 난향길 4,3,3
12325821,다인이비인후과의원,의원,02-2606-9393,(157880),서울특별시 강서구 강서로 52,5,3
12325929,서울조인트내과의원,의원,02-879-2119,(151050),서울특별시 관악구 은천로 110,2,5
12325961,서울가정의학과의원,의원,02-945-1825,(142100),서울특별시 강북구 솔샘로 243,2,1
12326054,닥터정이비인후과의원,의원,02-358-5155,(122732),서울특별시 은평구 진관2로 57-7,3,3
12326062,아름생가정의학과의원,의원,02-2060-7621,(152832),서울특별시 구로구 중앙로15길 107,3,3
12326135,코코모이비인후과의원,의원,02-992-5075,(132904),서울특별시 도봉구 노해로63길 84-3,1,3
12326267,청담의원,의원,02-423-2961,(138847),서울특별시 송파구 가락로 113,4,5
12326283,종로위브의원,의원,02-723-7585,(110858),서울특별시 종로구 삼봉로 81,1,3
12326330,속시원한내과의원,의원,02-2608-2772,(157881),서울특별시 강서구 강서로 43-17,1,2
12326348,다정내과의원,의원,02-2690-1222,(157880),서울특별시 강서구 강서로 52,1,1
12326364,서울아산샘내과의원,의원,02-431-0075,(138814),서울특별시 송파구 오금로 505,1,1
12326372,연세희망내과의원,의원,02-376-0875,(120805),서울특별시 서대문구 수색로 40,4,1
12326453,우리정형외과의원,의원,02-2644-0114,(157837),서울특별시 강서구 등촌로 75,1,1
12326461,희망내과의원,의원,02-468-0575,(143912),서울특별시 광진구 천호대로 527,2,2
12326526,현진해내과의원,의원,02-3473-6611,(137865),서울특별시 서초구 효령로 334,2,2
12326585,연세미소의원,의원,02-2048-6060,(100440),서울특별시 중구 청계천로 400,5,4
12326623,박민규이비인후과의원,의원,02-742-2275,(110837),서울특별시 종로구 지봉로 77-3,2,1
12326682,사랑샘내과의원,의원,02-466-7512,(143899),서울특별시 광진구 능동로 377,1,5
12326755,홍제연세소아과의원,의원,02-391-9130,(120857),서울특별시 서대문구 통일로 451,4,1
12326771,가인의원,의원,02-539-2626,(135928),서울특별시 강남구 언주로 327,4,3
12326879,이수연세이비인후과의원,의원,02-533-1944,(156816),서울특별시 동작구 동작대로 121,4,1
12326933,미래드림신경과의원,의원,02-875-7507,(151050),서울특별시 관악구 남부순환로 1952,1,3
12326976,칸비뇨기과의원,의원,02-969-8275,(130864),서울특별시 동대문구 왕산로19나길 3,4,3
12326984,참가정의학과의원,의원,02-3676-7575,(110835),서울특별시 종로구 종로 227-3,2,3
12326992,행복의원,의원,02-496-1323,(131862),서울특별시 중랑구 봉화산로 105,5,3
12327018,연세학문외과의원,의원,02-387-6427,(122837),서울특별시 은평구 통일로 741,2,4
12327026,의료법인동아의료재단동아의원,의원,02-3471-5801,(137869),서울특별시 서초구 효령로40길 4,4,3
12327034,오렌지이비인후과의원,의원,02-532-3003,(156819),서울특별시 동작구 사당로 215,5,2
12327085,삼성드림소아과의원,의원,02-703-0098,(121854),서울특별시 마포구 서강로 106,1,1
12327093,맑은성모이비인후과의원,의원,02-913-8175,(136110),서울특별시 성북구 삼양로13길 45,1,2
12327123,한신내과의원,의원,02-2676-0832,(150033),서울특별시 영등포구 영등포로 248,1,4
12327140,서울삼성내과의원,의원,02-587-8855,(137843),서울특별시 서초구 방배로 107,3,3
12327174,예지내과신경과의원,의원,02-999-6101,(132896),서울특별시 도봉구 도봉로 639,4,1
12327221,열린성모이비인후과의원,의원,02-335-7585,(121820),서울특별시 마포구 월드컵로 75,5,2
12327298,광화문하나이비인후과의원,의원,02-722-6087,(110052),서울특별시 종로구 자하문로2길 4,3,3
12327301,선릉바롬의원,의원,02-539-3051,(135840),서울특별시 강남구 테헤란로64길 24,1,3
12327361,서초푸른내과의원,의원,02-3471-8515,(137871),서울특별시 서초구 명달로 92,1,1
12327433,서울봄내과의원,의원,02-2650-8875,(158885),서울특별시 양천구 목동서로 349,1,3
12327441,관악하나가정의학과의원,의원,02-874-7500,(151050),서울특별시 관악구 쑥고개로 86,3,5
12327484,서울가정의학과의원,의원,02-863-6100,(152767),서울특별시 구로구 디지털로31길 90,3,4
12327549,연세하나마취통증의학과의원,의원,02-964-9166,(130869),서울특별시 동대문구 홍릉로 59,2,3
12327638,연세우리의원,의원,02-3392-7575,(139815),서울특별시 노원구 상계로27길 32,4,4
12327662,에스원이비인후과성형외과의원,의원,02-516-8862,(135811),서울특별시 강남구 강남대로 600,1,3
12327727,센트럴이비인후과의원,의원,02-2079-0800,(100861),서울특별시 중구 퇴계로 123,5,1
12327794,조은내과의원,의원,02-3414-0173,(135994),서울특별시 강남구 삼성로 38,3,2
12327816,미래플러스의원,의원,02-2066-8787,(158865),서울특별시 양천구 신정로7길 60-5,2,4
12327913,예성내과의원,의원,02-831-0313,(150030),서울특별시 영등포구 신길로 252,1,2
12327964,현대정형외과의원,의원,02-2692-7581,(158828),서울특별시 양천구 남부순환로 405,5,4
12328073,연세곰돌이소아과의원,의원,02-596-4585,(137907),서울특별시 서초구 나루터로4길 61,1,1
12328090,중앙외과의원,의원,02-2279-0771,(100842),서울특별시 중구 을지로 211,1,3
12328162,강북서울외과의원,의원,02-747-0001,(110841),서울특별시 종로구 지봉로 29,4,4
12328189,서울내과의원,의원,02-2664-5555,(157849),서울특별시 강서구 양천로 73,1,1
12328235,제일소아청소년과의원,의원,02-333-0921,(121843),서울특별시 마포구 월드컵북로 137,1,1
12328251,박재훈이비인후과의원,의원,02-415-3335,(138847),서울특별시 송파구 송파대로 425,4,2
12328278,송태의내과의원,의원,02-425-1401,(138838),서울특별시 송파구 백제고분로 210,4,3
12328316,우리가정의학과의원,의원,02-743-4735,(136042),서울특별시 성북구 삼선교로10길 37,1,4
12328405,열린성모이비인후과의원,의원,02-319-5075,(100804),서울특별시 중구 남대문시장4길 39,5,4
12328481,코사랑이비인후과의원,의원,02-821-1515,(156811),서울특별시 동작구 보라매로 113,5,3
12328511,닥터(Dr.)고소아과의원,의원,02-442-8500,(134825),서울특별시 강동구 고덕로 256,3,2
12328553,상암고려의원,의원,02-373-7515,(121904),서울특별시 마포구 상암산로1길 77,2,2
12328570,튼튼소아과의원,의원,02-919-7557,(136840),서울특별시 성북구 정릉로31길 6,1,1
12328618,로즈여성의원,의원,02-2635-0641,(150836),서울특별시 영등포구 문래로 92,1,2
12328669,미래의원,의원,02-778-5801,(100093),서울특별시 중구 남대문로 18,4,5
12328677,정진내과의원,의원,02-434-7553,(131813),서울특별시 중랑구 사가정로 401,4,3
12328715,연세연합의원,의원,02-2685-0075,(152896),서울특별시 구로구 서해안로 2338,2,4
12328782,강남조앤조내과소아과의원,의원,02-552-8275,(135931),서울특별시 강남구 강남대로 420,3,4
12328791,조인트정형외과의원,의원,02-866-4223,(151015),서울특별시 관악구 난곡로 214,2,4
12328855,이웃사랑소아과의원,의원,02-2602-7600,(158829),서울특별시 양천구 남부순환로40길 7,1,1
12328898,경희통합의원,의원,02-2647-3775,(158811),서울특별시 양천구 목동중앙북로 4,1,3
12328928,수내과의원,의원,02-582-1122,(100400),서울특별시 중구 장충단로 197,3,3
12329070,삼성드림소아청소년과의원,의원,02-571-7112,(135506),서울특별시 강남구 선릉로 221,1,1
12329126,역삼성모내과의원,의원,02-539-0078,(135930),서울특별시 강남구 논현로 327,1,4
12329207,늘편한내과의원,의원,02-383-9138,(122881),서울특별시 은평구 갈현로 8,3,3
12329304,안암정형외과의원,의원,02-926-5311,(130824),서울특별시 동대문구 무학로 197,1,3
12329401,남서울내과영상의학과의원,의원,02-879-1588,(151050),서울특별시 관악구 양녕로 46,1,-
12329452,키즈소아과의원,의원,02-951-5275,(139822),서울특별시 노원구 동일로 1548,3,1
12329487,이연세내과의원,의원,02-470-8114,(134880),서울특별시 강동구 양재대로116길 50,2,4
12329606,신유내과의원,의원,02-354-7168~9,(122860),서울특별시 은평구 통일로 874,1,3
12329631,수색신경외과의원,의원,02-305-4463,(122873),서울특별시 은평구 수색로 256,2,4
12329690,삼성이비인후과의원,의원,02-528-1936,(137857),서울특별시 서초구 강남대로 375,2,2
12329771,김진경이비인후과의원,의원,02-426-2578,(134877),서울특별시 강동구 올림픽로 787,2,2
12329819,다미내과의원,의원,02-455-8062,(143814),서울특별시 광진구 아차산로70길 62,4,2
12329932,연세준소아과의원,의원,02-413-0037,(138841),서울특별시 송파구 백제고분로 266,2,2
12329983,엘앤에스의원,의원,02-988-1151,(142810),서울특별시 강북구 도봉로 217,5,4
12330086,장용석외과의원,의원,02-585-7175,(137881),서울특별시 서초구 서초중앙로22길 62,4,4
12330116,메디홈가정의학과의원,의원,02-725-7582,(110061),서울특별시 종로구 새문안로 103,4,4
12330175,연세푸른이비인후과의원,의원,02-3423-3900,(131872),서울특별시 중랑구 신내로 211,2,1
12330205,이준걸통증의원,의원,02-318-2428,(100094),서울특별시 중구 남대문시장길 17,4,4
12330221,김앤조내과의원,의원,02-862-1881,(151015),서울특별시 관악구 난곡로 217,1,4
12330272,연세문이비인후과의원,의원,02-364-2323,(120819),서울특별시 서대문구 북아현로 4,5,3
12330281,정가정의원,의원,02-575-8608,(137887),서울특별시 서초구 남부순환로 2614,5,3
12330337,상쾌한이비인후과의원,의원,02-413-5075,(138240),서울특별시 송파구 신천로 45,3,3
12330361,연세참가정의학과의원,의원,02-3143-1331,(121846),서울특별시 마포구 월드컵북로 69,3,4
12330388,최태욱이비인후과의원,의원,02-904-4507,(132893),서울특별시 도봉구 도봉로 575,2,1
12330400,사랑의원,의원,02-782-7582,(150869),서울특별시 영등포구 국회대로76길 33,5,5
12330418,서울삼성내과의원,의원,02-3663-1177,(157862),서울특별시 강서구 양천로 713,1,2
12330485,중계윌내과의원,의원,02-933-8255,(139860),서울특별시 노원구 한글비석로 235,3,3
12330493,서울정정형외과의원,의원,02-439-0100,(131230),서울특별시 중랑구 망우로 418,1,4
12330566,다나이비인후과의원,의원,02-991-5582,(142867),서울특별시 강북구 도봉로 324,5,2
12330604,동대문성모의원,의원,02-743-7114,(110840),서울특별시 종로구 종로 313,4,4
12330663,행당외과.영상의학과의원,의원,"02-2292-7323,4",(133867),서울특별시 성동구 왕십리로 309,3,3
12330671,뉴관악연세의원,의원,02-873-4526,(151015),서울특별시 관악구 신림로 158,2,2
12330809,소리의원,의원,1600-7592,(157918),서울특별시 강서구 강서로 215-1,1,4
12330833,유앤장이비인후과의원,의원,02-447-0077,(143889),서울특별시 광진구 천호대로 653,4,2
12330884,연세베스트의원,의원,02-867-9119,(151015),서울특별시 관악구 난곡로 53,5,3
12330922,서울의원,의원,02-997-6600,(142892),서울특별시 강북구 삼양로 613,4,4
12330981,열린연세이비인후과의원,의원,02-3476-3016,(137909),서울특별시 서초구 신반포로 157,1,2
12330990,홍종서내과의원,의원,02-908-8775,(142867),서울특별시 강북구 도봉로 332,1,2
12331031,새본내과의원,의원,02-2649-0875,(157836),서울특별시 강서구 등촌로 183,2,3
12331040,한가정의학과의원,의원,02-2689-7525,(152823),서울특별시 구로구 경인로47길 126,1,4
12331074,상계아산내과의원,의원,02-937-7557,(139820),서울특별시 노원구 한글비석로 459,2,4
12331198,멘토내과의원,의원,02-552-4080,(135849),서울특별시 강남구 삼성로67길 25,2,3
12331228,연세푸른내과의원,의원,02-842-0875,(150833),서울특별시 영등포구 도림로 331,1,3
12331317,신림의원,의원,02-889-3353,(151015),서울특별시 관악구 신림로 126,5,5
12331376,해바라기내과의원,의원,02-712-0988,(140111),서울특별시 용산구 백범로 341,3,3
12331406,재단법인서울비전의료재단서울비전의원,의원,02-326-1101,(121841),서울특별시 마포구 월드컵북로 25,3,3
12331414,맑은숲이비인후과의원,의원,02-753-5075,(100814),서울특별시 중구 서소문로 116,4,3
12331422,서울삼성내과의원,의원,02-415-7588,(138220),서울특별시 송파구 백제고분로 127,3,2
12331481,신일가정의원,의원,02-438-0675,(131816),서울특별시 중랑구 면목로 419,4,4
12331490,이화플러스의원,의원,02-3665-0965,(157840),서울특별시 강서구 화곡로 398,1,1
12331511,성모신사랑내과의원,의원,02-6083-7582,(137974),서울특별시 서초구 서초대로 3-4,1,1
12331520,닥터김가정의학과의원,의원,02-542-2684,(135890),서울특별시 강남구 압구정로18길 6,1,3
12331619,서울키즈소아과의원,의원,02-2055-1136,(156816),서울특별시 동작구 사당로 308,2,1
12331651,해바라기의원,의원,02-707-0595,(121815),서울특별시 마포구 마포대로 68,5,4
12331732,상계연세의원,의원,02-936-6242,(139815),서울특별시 노원구 한글비석로 416,1,4
12331783,은평연세소아과의원,의원,02-388-0181,(122859),서울특별시 은평구 연서로 246,3,1
12331848,오지현소아과의원,의원,02-3216-3395,(120711),서울특별시 서대문구 통일로 413,5,1
12331864,도현의원,의원,02-2604-7582,(157930),서울특별시 강서구 강서로 380,3,4
12331881,맘편한내과의원,의원,02-953-7537-8,(136033),서울특별시 성북구 동소문로8길 15,1,4
12331902,기쁨내과의원,의원,02-3143-7575,(121816),서울특별시 마포구 연희로 5,4,3
12331911,푸른이비인후과의원,의원,02-322-7757,(121883),서울특별시 마포구 독막로 13,5,3
12331953,더맑은내과의원,의원,02-568-7755,(135921),서울특별시 강남구 논현로86길 20,1,3
12331961,소망의원,의원,02-496-0567,(131822),서울특별시 중랑구 사가정로 329-1,2,2
12332097,중앙내과의원,의원,02-2666-7576,(157846),서울특별시 강서구 초원로13길 56,2,2
12332101,굿모닝소아청소년과의원,의원,02-977-7530,(139926),서울특별시 노원구 동일로204가길 12,5,1
12332143,삼성의원,의원,02-977-7582,(139775),서울특별시 노원구 월계로55길 15,4,5
12332178,수내과의원,의원,02-359-7557,(122907),서울특별시 은평구 응암로 323,1,2
12332208,맑은성모이비인후과의원,의원,02-3421-7337,(131865),서울특별시 중랑구 봉화산로 190,1,3
12332216,솔이비인후과의원,의원,02-2144-6800,(138791),서울특별시 송파구 올림픽로 212,2,1
12332283,서울김내과의원,의원,02-813-7582,(156838),서울특별시 동작구 성대로39길 2,2,2
12332411,신항외과의원,의원,02-948-7100,(139801),서울특별시 노원구 동일로 1073,1,2
12332518,덕제내과의원,의원,02-972-7878,(131848),서울특별시 중랑구 공릉로 59,3,3
12332798,강동연세내과의원,의원,02-3426-7575,(134859),서울특별시 강동구 올림픽로 782,4,3
12332861,드림이비인후과의원,의원,02-906-3313,(139912),서울특별시 노원구 월계로45길 21,5,1
12332933,최은희소아과의원,의원,02-409-5577,(138814),서울특별시 송파구 오금로 512,1,1
12332941,열린성모이비인후과의원,의원,02-2697-7582,(157835),서울특별시 강서구 강서로 259,5,3
12332984,서울탑의원,의원,02-955-1677,(132848),서울특별시 도봉구 방학로 174,1,1
12333026,구로연세소아과의원,의원,02-2611-3200,(152826),서울특별시 구로구 경인로 373,1,1
12333042,권이비인후과의원,의원,02-438-0660,(131878),서울특별시 중랑구 망우로 203,4,3
12333085,닥터포유의원,의원,02-423-7575,(138851),서울특별시 송파구 백제고분로42길 5,1,2
12333115,로뎀의원,의원,02-556-5075,(135935),서울특별시 강남구 강남대로84길 6,3,4
12333166,우정의원,의원,02-3417-0525,(110803),서울특별시 종로구 진흥로22길 3,5,1
12333484,소명의원,의원,02-2291-2211,(133869),서울특별시 성동구 고산자로 207,4,4
12333590,속편안내과의원,의원,02-3421-2211,(131865),서울특별시 중랑구 봉화산로 194,5,5
12333638,조민구내과의원,의원,02-400-4358,(138956),서울특별시 송파구 송파대로28길 27,2,2
12333654,DR문이비인후과의원,의원,02-873-8575,(151050),서울특별시 관악구 은천로 105,3,2
12333662,연세건강한내과의원,의원,02-875-7596,(151050),서울특별시 관악구 보라매로 4,4,3
12333719,우리이비인후과의원,의원,02-3471-7584,(151800),서울특별시 관악구 남현길 7,3,2
12333735,중앙내과의원,의원,02-815-5385,(156859),서울특별시 동작구 서달로 166,2,3
12333751,성북하나의원,의원,02-989-8951,(136801),서울특별시 성북구 삼양로4길 3,3,3
12333808,뉴서울의원,의원,02-2043-3241,(138819),서울특별시 송파구 거마로22길 49,3,2
12333816,아이비소아청소년과의원,의원,02-912-7579,(136110),서울특별시 성북구 길음로 20,1,1
12333867,황소아청소년과의원,의원,02-846-1555,(150816),서울특별시 영등포구 대림로 245,3,2
12333875,전진형이비인후과의원,의원,02-990-4545,(132897),서울특별시 도봉구 해등로 190,2,2
12333921,연세우리소아청소년과의원,의원,02-3463-8875,(135808),서울특별시 강남구 개포로 265,3,1
12333972,준내과의원,의원,02-487-0058,(134873),서울특별시 강동구 구천면로 200,1,2
12334014,수내과의원,의원,02-303-7505,(120807),서울특별시 서대문구 거북골로 67,5,1
12334049,서울진내과의원,의원,02-2607-8875,(157835),서울특별시 강서구 강서로 259,2,3
12334073,수이비인후과의원,의원,02-2662-8675,(157847),서울특별시 강서구 양천로 72,1,2
12334227,행복플러스가정의학과의원,의원,02-2272-8575,(100300),서울특별시 중구 충무로 48,1,4
12334278,가람내과의원,의원,02-427-7575,(134825),서울특별시 강동구 고덕로62길 55,1,3
12334286,김정아소아과의원,의원,02-421-2266,(138220),서울특별시 송파구 백제고분로18길 3,4,1
12334367,미래소아청소년과의원,의원,02-2692-6800,(158845),서울특별시 양천구 지양로 73,4,1
12334391,활기찬정형외과의원,의원,02-385-8875,(122810),서울특별시 은평구 갈현로 270,2,4
12334413,서울다나의원,의원,02-355-5416,(122899),서울특별시 은평구 진흥로1길 2,1,4
12334421,최혜진이비인후과의원,의원,02-400-0744,(138807),서울특별시 송파구 동남로 141,5,1
12334456,서초연세소아과의원,의원,02-584-9981,(137772),서울특별시 서초구 사임당로 137,2,1
12334511,독산내과의원,의원,02-855-3482,(153823),서울특별시 금천구 남부순환로 1372,1,1
12334626,잠실서울이비인후과의원,의원,02-415-2975,(138240),서울특별시 송파구 신천로 45,3,3
12334693,영림내과의원,의원,02-476-6995,(134903),서울특별시 강동구 구천면로 233,4,4
12334740,바른습관유강혜영의원,의원,02-534-2387,(137907),서울특별시 서초구 신반포로33길 22,1,2
12334839,키즈쑥쑥소아청소년과의원,의원,02-909-0100,(136100),서울특별시 성북구 북악산로 845,1,1
12335061,코모키이비인후과의원,의원,02-443-5599,(138855),서울특별시 송파구 마천로 53,4,1
12335134,강서한빛의원,의원,02-2666-9660,(157853),서울특별시 강서구 방화동로 43,1,4
12335151,서울메디이비인후과의원,의원,02-805-7100,(153859),서울특별시 금천구 금하로 720,3,2
12335266,아이사랑소아청소년과의원,의원,02-911-7501,(136877),서울특별시 성북구 보국문로 50,1,1
12335282,예지소아청소년과의원,의원,02-900-7975,(132917),서울특별시 도봉구 덕릉로 254,5,1
12335312,21세기의원,의원,02-858-2828,(152850),서울특별시 구로구 구로중앙로7길 28,2,2
12335339,김동균소아청소년과의원,의원,02-537-9809,(137040),서울특별시 서초구 고무래로 32,1,1
12335355,명동하나이비인후과의원,의원,02-3789-1345,(100021),서울특별시 중구 명동길 13,1,2
12335363,연세오케이의원,의원,02-434-7557,(131230),서울특별시 중랑구 봉우재로 237,1,2
12335371,본내과의원,의원,02-2682-3303,(152834),서울특별시 구로구 고척로 144,1,4
12335410,우리내과의원,의원,02-409-3030,(138859),서울특별시 송파구 마천로 190,3,2
12335533,아가엄마산부인과의원,의원,02-999-8275,(142878),서울특별시 강북구 한천로 1041,2,2
12335541,뉴서울의원,의원,02-304-6101,(122922),서울특별시 은평구 응암로 244,2,5
12335568,서울삼성수가정의학과의원,의원,02-493-0075,(131870),서울특별시 중랑구 신내로 45,1,3
12335606,민풍기이비인후과의원,의원,02-332-6868,(121807),서울특별시 마포구 신촌로 70,1,2
12335657,메디의원,의원,02-976-1113,(139771),서울특별시 노원구 마들로 111,4,2
12335762,도림편한내과의원,의원,02-846-0075,(150832),서울특별시 영등포구 도신로15길 40,1,2
12335797,튼튼소아과의원,의원,02-599-2350,(137907),서울특별시 서초구 신반포로33길 22,3,1
12335819,허기훈내과의원,의원,02-588-7845,(137849),서울특별시 서초구 방배로 76,1,4
12335843,김은아이비인후과의원,의원,02-383-5511,(122738),서울특별시 은평구 진관4로 37,1,3
12335908,연세조홍근내과의원,의원,02-466-2486,(143901),서울특별시 광진구 면목로 135,1,1
12335967,애경연세소아청소년과의원,의원,02-858-7588,(152715),서울특별시 구로구 구로중앙로 152,1,1
12336009,삼성프렌드의원,의원,02-927-1010,(136085),서울특별시 성북구 보문로23길 7,3,3
12336165,시니어스재활의학과의원,의원,02-3660-7779,(157839),서울특별시 강서구 화곡로68길 102,2,2
12336220,열린세상이비인후과의원,의원,02-866-7778,(152842),서울특별시 구로구 구로중앙로 68,3,2
12336238,우리이비인후과의원,의원,02-938-7582,(139810),서울특별시 노원구 상계로 320,5,5
12336246,연세신통의원,의원,02-469-7570,(143902),서울특별시 광진구 면목로 174,2,4
12336343,리벤스이비인후과의원,의원,02-737-1555,(110111),서울특별시 종로구 종로12길 23,1,1
12336386,애린소아청소년과의원,의원,02-2245-2635,(130756),서울특별시 동대문구 전농로10길 18,1,1
12336416,성혜내과의원,의원,02-735-6116,(110061),서울특별시 종로구 새문안로 83,3,4
12336424,탑이비인후과의원,의원,02-2061-2100,(158811),서울특별시 양천구 공항대로 558,4,2
12336432,김형수의원,의원,02-2060-9111,(152889),서울특별시 구로구 경인로 191,1,5
12336491,의료법인열린의료재단예인의원,의원,02-3661-7582,(157801),서울특별시 강서구 양천로 366,2,1
12336505,연세사랑모아산부인과의원,의원,02-2636-1122,(152865),서울특별시 구로구 구로중앙로 215,3,1
12336611,연세수내과의원,의원,02-923-6500,(136035),서울특별시 성북구 동소문로 98,1,2
12336653,서울삼성내과의원,의원,02-876-5553,(151050),서울특별시 관악구 양녕로 50,1,3
12336688,누리이비인후과의원,의원,02-452-0088,(143898),서울특별시 광진구 천호대로 561,1,1
12336726,연세강내과의원,의원,02-3482-0875,(137909),서울특별시 서초구 신반포로 177,3,3
12336823,굿앤웰내과소아청소년과의원,의원,02-2145-4126,(138791),서울특별시 송파구 올림픽로 212,1,2
12336904,늘푸른소아청소년과의원,의원,02-3487-7702,(151800),서울특별시 관악구 남현길 7,1,1
12336971,지인마취통증의학과의원,의원,02-986-9669,(142886),서울특별시 강북구 삼양로 309,1,1
12337048,연세우수의원,의원,02-2637-3399,(150834),서울특별시 영등포구 선유서로 35,1,2
12337064,서울엘리트가정의원,의원,02-2201-3375,(143823),서울특별시 광진구 구의로 23,2,1
12337072,참조은의원,의원,02-993-1515,(142877),서울특별시 강북구 노해로 87,5,4
12337099,양우석신경과의원,의원,02-936-9933,(139822),서울특별시 노원구 동일로 1548,1,1
